,person_id,name,occupation,coordinates,year,event_role
14600,P01994,Martin Schölli,,POINT(2611725.470002513 1266913.3084383283),1560,present
14601,P01994,Martin Schölli,sattler,POINT(2611650.0982150002 1266886.4737424294),1564,present
14602,P01994,Martin Schölli,sattler,POINT(2611665.514037721 1266864.1162016455),1580,end
14603,P01995,Wilhelm Durnysen,,POINT(2611303.839289013 1267226.7048931501),1518,start
14604,P01995,Wilhelm Turnysen,sattler,POINT(2611650.0982150002 1266886.4737424294),1564,present
14605,P01995,Wilhelm Durnysen,sattler,POINT(2611616.9448807784 1266819.564508472),1581,present
14606,P01995,Wilhelm Durnysen,sattler,POINT(2611616.9448807784 1266819.564508472),1591,end
14607,P01996,Jacob Hügel,zimmermann,POINT(2611744.6910055885 1266785.9097303562),1541,start
14608,P01996,Jacob Hugell,,POINT(2611721.4370670426 1266806.4012590821),1554,present
14609,P01996,Jacob Hugell,zimmermann,POINT(2611721.4370670426 1266806.4012590821),1556,present
14610,P01996,Jacob Hugel,zimmermann,POINT(2611721.4370670426 1266806.4012590821),1559,present
14611,P01996,Jacob Hügel,zimmermann,POINT(2611139.789502716 1267828.7730822773),1565,present
14612,P01996,Jacob Hügel,zimmermann,POINT(2611951.250533746 1266934.2137808937),1565,present
14613,P01996,Jacob Hügel,zimmermann,POINT(2611790.4257502863 1266895.852336336),1570,present
14614,P01996,Jacob Hugel,zimmermann,POINT(2611721.4370670426 1266806.4012590821),1571,present
14615,P01996,Jacob Hügel,zimmermann,POINT(2611721.4370670426 1266806.4012590821),1572,present
14616,P01996,Jacob Hugell,,POINT(2611256.289797943 1267698.8006679544),1574,present
14617,P01996,Jacob Hügel,,POINT(2611900.092276833 1267113.333426645),1586,present
14618,P01996,Jacob Hügel,,POINT(2611179.436419678 1267790.04692584),1588,present
14619,P01996,Jacob Hügel,zimmermann,POINT(2611168.5447368836 1267800.495210292),1607,end
14620,P01997,Alban Schwartz,wirt,POINT(2611710.3924028384 1266817.7846448289),1551,start
14621,P01997,Alban Schwartz,,POINT(2611721.4370670426 1266806.4012590821),1554,present
14622,P01997,Alban Schwartz,,POINT(2611657.5335144904 1266852.0376541815),1559,present
14623,P01997,Alban Schwartz,,POINT(2611657.5335144904 1266852.0376541815),1560,present
14624,P01997,Alban Schwartz,wirt,POINT(2611657.5335144904 1266852.0376541815),1561,present
14625,P01997,Alban Schwartz,,POINT(2611657.5335144904 1266852.0376541815),1563,present
14626,P01997,Alban Schwartz,wirt,POINT(2611790.4257502863 1266895.852336336),1570,present
14627,P01997,Alban Schwartz,,POINT(2611660.072808403 1266870.3565480248),1571,present
14628,P01997,Alban Schwarz,wirt,POINT(2611721.4370670426 1266806.4012590821),1572,present
14629,P01997,Alban Schwartz,wirt,POINT(2611660.072808403 1266870.3565480248),1576,present
14630,P01997,Alban Schwartz,wirt,POINT(2611660.072808403 1266870.3565480248),1577,end
14631,P01998,Thoman Keller,,POINT(2611493.0880083926 1267879.939535503),1524,start
14632,P01998,Thoman Keller,schulherr,POINT(2611002.16057628 1267569.3644202852),1526,present
14633,P01998,Thoman Keller,,POINT(2611090.812584295 1267636.0243123951),1537,present
14634,P01998,Theman Keller,,POINT(2611241.8032999947 1267524.5316012027),1564,present
14635,P01998,Thoman Keller,schmied,POINT(2611790.4257502863 1266895.852336336),1570,present
14636,P01998,Thoman Keller,schmied,POINT(2611721.4370670426 1266806.4012590821),1572,present
14637,P01998,Thoman Keller,schmied,POINT(2611650.6001381 1266861.174767401),1578,end
14638,P01999,Alban Schwartzen,,POINT(2611657.5335144904 1266852.0376541815),1562,start
14639,P01999,Alban Schwartzen,wirt,POINT(2611721.4370670426 1266806.4012590821),1574,present
14640,P01999,Alban Schwartzenn,wirt,POINT(2611650.6001381 1266861.174767401),1574,present
14641,P01999,Alban Schwartzen,wirt,POINT(2611621.431885752 1266812.278375592),1575,present
14642,P01999,Alban Schwartzen,,POINT(2611662.6879969384 1266867.400184311),1578,present
14643,P01999,Alban Schwartzen,,POINT(2611662.6879969384 1266867.400184311),1579,present
14644,P01999,Alban Schwarzen,wirt,POINT(2611657.5335144904 1266852.0376541815),1581,present
14645,P01999,Alban Schwarzen,wirt,POINT(2611673.147483865 1266854.783121712),1582,present
14646,P01999,Alban Schwartzen,,POINT(2611719.0617436497 1266808.7772754715),1585,end
14647,P02000,Daniel Ryf,,POINT(2611531.187610236 1267127.6957634557),1644,start
14648,P02000,Daniel Ryf,,POINT(2610969.987261385 1268119.1064428058),1657,end
14649,P02001,Ulrich Meltingers,,POINT(2611255.486756706 1267644.5289973752),1470,start
14650,P02001,Ulrich Meltingers,,POINT(2610989.246541271 1268057.7845311463),1516,present
14651,P02001,Ulrich Meltingers,,POINT(2611171.5923050866 1267547.094672126),1521,present
14652,P02001,Ulrich Meltingers,,POINT(2611040.9536320157 1267358.3050252353),1524,present
14653,P02001,Ulrich Meltingers,,POINT(2611168.346089811 1267547.1742683458),1527,end
14654,P02002,Johannes Armbrister,,POINT(2611131.585835311 1267421.37511436),1461,start
14655,P02002,Hanns Ambroster,krämer,POINT(2611192.900967498 1267498.8395945341),1490,present
14656,P02002,Hanns Ambroster,,POINT(2611109.771457741 1267553.8246330868),1491,present
14657,P02002,Hansen Ambrusters,,POINT(2611131.585835311 1267421.37511436),1500,present
14658,P02002,Hans Armbrester,,POINT(2611131.585835311 1267421.37511436),1510,present
14659,P02002,Hansen Armbruster,,POINT(2611145.704998353 1267528.384205044),1511,end
14660,P02003,Hans Sürlin,,POINT(2610953.4442251693 1267720.1225755524),1421,start
14661,P02003,Hans Sürlin,,POINT(2611153.262545171 1267448.579348384),1421,present
14662,P02003,Hans Sürlin,,POINT(2611063.0474148532 1267525.6246197673),1426,present
14663,P02003,Hans Sürlin,,POINT(2611060.8355750907 1267506.373137001),1427,present
14664,P02003,Hanns Sürlin,,POINT(2610926.6005940423 1267746.966206679),1434,present
14665,P02003,Hansen Sürlins,,POINT(2611060.466436996 1267503.4191706788),1434,present
14666,P02003,Johannes Sürlin,,POINT(2611143.897068825 1267507.293647719),1435,present
14667,P02003,Johannes Surlin,,POINT(2611145.704998353 1267528.384205044),1435,present
14668,P02003,Johannes surlin,,POINT(2611123.1042903448 1267703.4653293963),1435,present
14669,P02003,Hans Sürlin,zunftmeister,POINT(2610926.6005940423 1267746.966206679),1439,present
14670,P02003,Hans Surlin,,POINT(2611333.3941644696 1267149.2194807678),1439,present
14671,P02003,Hansen Sürlis,,POINT(2611055.318647406 1267569.1871863897),1443,present
14672,P02003,Hans Surlis,,POINT(2611208.3098342526 1266886.5457828536),1447,present
14673,P02003,Hans Surlin,zunftmeister,POINT(2610926.6005940423 1267746.966206679),1447,present
14674,P02003,Hans Sürlins,,POINT(2610926.290471459 1267337.8878258422),1451,present
14675,P02003,Hanns Sürlins,,POINT(2611060.466436996 1267503.4191706788),1454,present
14676,P02003,Hanns Sürlins,,POINT(2611122.129949246 1267515.9033181048),1456,present
14677,P02003,Hanns Sürlin,,POINT(2611050.0624419255 1267518.7289464436),1483,present
14678,P02003,Hans Sürlin,,POINT(2611061.9429893754 1267515.2350359668),1485,present
14679,P02003,Hanns Sürlin,,POINT(2610846.5438124035 1267774.3181847709),1487,present
14680,P02003,Hanns Sürlin,,POINT(2611009.246242001 1267413.5659193345),1488,present
14681,P02003,Hans Sürlin,,POINT(2611009.246242001 1267413.5659193345),1491,present
14682,P02003,Hanns Sürlin,,POINT(2611333.3941644696 1267149.2194807678),1491,present
14683,P02003,Hanns Sürlin,,POINT(2611030.898103712 1267409.3148376637),1491,present
14684,P02003,Hanns Surlins,,POINT(2611333.3941644696 1267149.2194807678),1493,present
14685,P02003,Hanns Sürlin,,POINT(2611050.0624419255 1267518.7289464436),1674,end
14686,P02004,Herman Redinger,schuhmacher,POINT(2611220.6935651535 1267606.3461342654),1497,start
14687,P02004,Herman Redinger,schuhmacher,POINT(2611218.720149879 1267602.7271401933),1506,end
14688,P02005,Hans Scherer,zimmermann,POINT(2611376.5133231757 1266848.8054236276),1602,start
14689,P02005,Hanns Scherrer,zimmermann,POINT(2611374.878241215 1266845.9746484477),1614,present
14690,P02005,Hans Scherer,zimmermann,POINT(2611374.878241215 1266845.9746484477),1624,present
14691,P02005,Hans Scherrer,zimmermann,POINT(2611374.878241215 1266845.9746484477),1625,present
14692,P02005,Hanns Scherrer,zimmermann,POINT(2611207.4025580157 1266837.0707199161),1641,present
14693,P02005,Hanns Scherrer,zimmermann,POINT(2611207.4025580157 1266837.0707199161),1642,present
14694,P02005,Hanns Scherrer,zimmermann,POINT(2611258.9487301367 1266731.8798678196),1649,end
14695,P02006,Jacob Bouer,weinmann,POINT(2611212.352231145 1267583.4623939698),1609,start
14696,P02006,Jacob Bauer,weinmann,POINT(2611686.4984288956 1267824.280651903),1609,present
14697,P02006,Jacob Bauer,weber,POINT(2611207.4025580157 1266837.0707199161),1642,end
14698,P02007,Hans Schnider,,POINT(2610913.892631043 1267753.0645208263),1455,start
14699,P02007,Hans Schnider,,POINT(2611253.3508171956 1266867.3254530013),1462,present
14700,P02007,Hans Schnider,,POINT(2611253.3508171956 1266867.3254530013),1463,present
14701,P02007,Hans schnider,,POINT(2611022.843063445 1267356.470594156),1507,end
14702,P02008,Theodor Hertenstein,träger,POINT(2611213.090240743 1267585.6696302886),1566,start
14703,P02008,Theoder Hertenstein,weinmann,POINT(2611191.571314775 1267678.3645423676),1571,present
14704,P02008,Theodor Hertenstein,weinmann,POINT(2611210.086164933 1267578.2913410913),1571,present
14705,P02008,Theodor Hertenstein,weinmann,POINT(2611221.807245133 1267584.781787249),1572,present
14706,P02008,Theodor Hertenstein,,POINT(2611154.0380530576 1267430.4777040654),1577,present
14707,P02008,Theodor Hertenstein,,POINT(2611220.9194020936 1267575.4997918336),1579,present
14708,P02008,Theodor Hertenstein,,POINT(2611220.656880576 1267558.9356916992),1579,present
14709,P02008,Theodor Hertenstein,,POINT(2611221.807245133 1267584.781787249),1598,present
14710,P02008,Theodor Hertenstein,schaffner,POINT(2611295.154361071 1267295.7796143447),1602,end
14711,P02009,Conrad Gotharts,wirt,POINT(2611191.571314775 1267678.3645423676),1571,start
14712,P02009,Conrad Gotthart,wirt,POINT(2611300.705858694 1267648.2489714078),1585,present
14713,P02009,Conrad Gotthart,,POINT(2611426.5278421477 1267229.2439767146),1604,end
14714,P02010,Christan Müller,kaplan,POINT(2610846.5438124035 1267774.3181847709),1525,start
14715,P02010,Christan Müller,käufer,POINT(2611131.040327291 1267842.0560499667),1557,end
14716,P02011,Ludwig Ringlers,salzschreiber,POINT(2611198.1870733043 1267782.9864320373),1645,start
14717,P02011,Ludwig Ringlers,,POINT(2611198.1870733043 1267782.9864320373),1646,present
14718,P02011,Ludwig Ringlers,,POINT(2611198.1870733043 1267782.9864320373),1652,present
14719,P02011,Ludwig Ringlers,,POINT(2611191.4613645715 1267796.7938916693),1652,present
14720,P02011,Ludwig Ringlers,,POINT(2611191.4613645715 1267796.7938916693),1653,present
14721,P02011,Ludwig Ringlers,,POINT(2611191.4613645715 1267796.7938916693),1655,present
14722,P02011,Ludwig Ringlers,,POINT(2611211.338946881 1267754.5736544426),1655,present
14723,P02011,Ludwig Ringlers,,POINT(2611121.702685241 1267753.3942569115),1655,present
14724,P02011,Ludwig Ringlers,salzschreiber,POINT(2611198.1870733043 1267782.9864320373),1658,end
14725,P02012,Abraham Meville,,POINT(2611445.9490665947 1267214.1957187983),1652,start
14726,P02012,Abraham Meville,handelsmann,POINT(2611191.4613645715 1267796.7938916693),1653,end
14727,P02013,simon Werdmüller,,POINT(2611445.4686895045 1267196.4012731453),1556,start
14728,P02013,Simon Werdmüller,,POINT(2610986.588424411 1267385.2823212708),1569,present
14729,P02013,Simon Werdmüller,,POINT(2611386.2379274573 1267180.0171266156),1572,present
14730,P02013,Simon Werdmüller,steinschneider,POINT(2611120.9381950013 1267113.630902694),1574,end
14731,P02014,Hans Thumen,,POINT(2611592.044544926 1267999.0409517386),1475,start
14732,P02014,Hans Thumen,,POINT(2611576.356241475 1267989.7131488258),1479,end
14733,P02015,Hanns Ryser,,POINT(2611854.9270752375 1267106.9911158136),1485,start
14734,P02015,Hanns Ryser,,POINT(2611854.9270752375 1267106.9911158136),1488,present
14735,P02015,Hanns Ryser,,POINT(2611854.9270752375 1267106.9911158136),1489,present
14736,P02015,Hans Riser,,POINT(2611514.412106743 1267083.0453500543),1500,present
14737,P02015,Hans Riser,,POINT(2611514.412106743 1267083.0453500543),1510,end
14738,P02016,Dietrich Murer,krämer,POINT(2611236.9856982846 1267504.649703632),1446,start
14739,P02016,Dietrich Murer,,POINT(2610989.246541271 1268057.7845311463),1451,present
14740,P02016,Dietrich Murer,,POINT(2611735.419317376 1267619.3678684281),1461,present
14741,P02016,Dietrich Murer,,POINT(2611036.8631090415 1268007.1857858407),1463,present
14742,P02016,Dietrich Murer,,POINT(2611153.6965312455 1267210.6323686228),1471,present
14743,P02016,Dietrich Murer,,POINT(2611024.457019254 1268022.242952643),1479,present
14744,P02016,Dietrich Murer,lohnherr,POINT(2610888.936049371 1268286.9856335577),1479,present
14745,P02016,Dietrich Murer,,POINT(2611023.7127675344 1267975.468413645),1481,present
14746,P02016,Dietrich Murer,,POINT(2610764.0129897655 1267477.4674618146),1484,present
14747,P02016,Dietrich Murer,,POINT(2611208.9684703434 1267641.1412953837),1484,present
14748,P02016,Dietrich Murer,,POINT(2611171.5923050866 1267547.094672126),1484,present
14749,P02016,Dietrich Murer,,POINT(2611171.5923050866 1267547.094672126),1486,present
14750,P02016,Dietrich Murer,,POINT(2611357.20974774 1267544.0690849684),1503,present
14751,P02016,Diethrich Murers,,POINT(2611168.346089811 1267547.1742683458),1527,end
14752,P02017,Conrad Meyer,hafner,POINT(2611270.6278997343 1266739.0760359592),1608,start
14753,P02017,Conrad Meyer,,POINT(2611306.4134898055 1266921.0330566443),1610,present
14754,P02017,Conrad Meyer,,POINT(2611308.459476387 1266925.1444995797),1610,present
14755,P02017,Conrad Meyer,hafner,POINT(2611306.4134898055 1266921.0330566443),1612,present
14756,P02017,Conrad Meyer,,POINT(2611579.684258346 1267861.3498424075),1645,present
14757,P02017,Conrad Meyer,glaser,POINT(2611408.880195439 1267278.9871398073),1663,present
14758,P02017,Conrad Meyer,stadtkäufer,POINT(2611286.0724239284 1266756.6631128017),1663,end
14759,P02018,Dieterich Krämer,,POINT(2611866.7886348343 1267105.4339340078),1667,start
14760,P02018,Dieterich Krämer,söldner,POINT(2611866.7886348343 1267105.4339340078),1669,present
14761,P02018,Dieterich Krämer,einspänniger,POINT(2611866.7886348343 1267105.4339340078),1676,present
14762,P02018,Dieterich Krämer,,POINT(2611873.8784392807 1267104.5880129968),1681,present
14763,P02018,Dieterich Krämer,,POINT(2611866.7886348343 1267105.4339340078),1692,end
14764,P02019,Peter Zymerman,hutmacher,POINT(2611178.23263044 1267441.5050809758),1494,start
14765,P02019,Peter zymermann,hutmacher,POINT(2611178.4251320926 1267431.0616281568),1496,end
14766,P02020,Samuel Schöllin,barbier,POINT(2611301.708670291 1267129.2738216375),1612,start
14767,P02020,Samuel Schöllin,barbier,POINT(2611301.708670291 1267129.2738216375),1656,present
14768,P02020,Samuel Schöllin,,POINT(2611301.8955865046 1267125.847024388),1658,present
14769,P02020,Samuel Schöllin,barbier,POINT(2611301.708670291 1267129.2738216375),1668,end
14770,P02021,Ennelin von Eptingen,,POINT(2611355.313245961 1267252.3688113298),1419,start
14771,P02021,Ennelin von Eptingen,,POINT(2611223.6291843965 1267030.7578388818),1423,present
14772,P02021,Ennelin von Eptingen,,POINT(2611355.313245961 1267252.3688113298),1437,present
14773,P02021,Ennelin von Eptingen,,POINT(2611356.967229245 1267248.0388756536),1441,present
14774,P02021,Ennelin von Eptingen,,POINT(2611353.846206665 1267257.0910123428),1446,end
14775,P02022,Dess Mentelins,,POINT(2611133.3045846196 1267221.6957814859),1610,start
14776,P02022,Dess Mentelins,,POINT(2611080.155113859 1267244.9258073969),1610,end
14777,P02023,Dess Bulachers,,POINT(2611133.3045846196 1267221.6957814859),1610,start
14778,P02023,Dess Bulachers,,POINT(2611159.6758647477 1267206.764888643),1610,present
14779,P02023,Dess Bulachers,,POINT(2611080.155113859 1267244.9258073969),1610,end
14780,P02024,Ennelin Murnhartin,,POINT(2611844.956192208 1267633.8603257951),1428,start
14781,P02024,Ennelin Murnhartin,,POINT(2611601.9134854362 1267930.1093861253),1433,present
14782,P02024,Ennelin Murnhartin,,POINT(2611636.3930180743 1267725.5932017416),1434,present
14783,P02024,Ennelin Murnhartin,,POINT(2611331.3787300354 1267518.5949001987),1439,end
14784,P02025,Peter Endlichs,,POINT(2611651.6722491407 1267708.3590126315),1422,start
14785,P02025,Peter Endlichs,,POINT(2611636.3930180743 1267725.5932017416),1434,present
14786,P02025,Peter Endlichs,,POINT(2611643.336034379 1267717.9015152103),1434,present
14787,P02025,Peter Endlichs,,POINT(2611651.6722491407 1267708.3590126315),1453,present
14788,P02025,Peter Endlichs,,POINT(2611555.969906312 1267721.5151245287),1461,present
14789,P02025,Peter Endlichs,,POINT(2611636.3930180743 1267725.5932017416),1461,present
14790,P02025,Peter Endlichs,,POINT(2611651.6722491407 1267708.3590126315),1462,present
14791,P02025,Peter Endlichs,,POINT(2611708.4584824527 1267782.5737342467),1464,present
