dossierid,lat,lon,dist_m,value_schilling,in_kind_share,n_docs
HGB_1_194_113,47.55691,7.584803,305.38609730821116,322.0,0.17857142857142858,7
HGB_1_194_114,47.556928,7.584758,308.3787816399481,581.6666666666666,0.10329670329670329,16
HGB_1_194_115,47.556955,7.584685,313.29183649172114,8.0,0.0,9
HGB_1_197_009,47.557382,7.582786,451.973650851663,40.0,0.0,2
HGB_1_197_012,47.557336,7.582895,443.8576100149466,14.0,0.07142857142857142,57
HGB_1_197_013,47.557868,7.581602,543.3614753549368,221.5,0.07916666666666666,34
HGB_1_197_015,47.556994,7.583779,380.1300993578651,103.75,0.011904761904761904,19
HGB_1_197_016,47.556982,7.583819,377.3257914835861,4880.0,0.0,31
HGB_1_197_017,47.557028,7.58366,388.58429090438244,12.5,0.10714285714285714,9
HGB_1_197_018,47.557028,7.58366,388.58429090438244,80.0,0.125,5
HGB_1_197_019,47.557036,7.583601,392.87373823533096,75.0,0.22894444444444442,62
HGB_1_197_020,47.557017,7.5837,385.75949961979956,20.0,0.13536036036036034,87
HGB_1_197_021,47.55706,7.583425,405.7702549821413,92.0,0.11078431372549019,70
HGB_1_197_022,47.557089,7.583437,404.57768206967165,44.666666666666664,0.17716049382716048,32
HGB_1_197_023,47.557112,7.58336,410.15322883543087,60.0,0.0,27
HGB_1_197_024,47.557106,7.583379,408.7572317401958,6.0,0.0,1
HGB_1_197_025,47.557119,7.583332,412.18565963060854,4.0,0.0,1
HGB_1_197_026,47.55714,7.583248,418.29553176252244,3030.0,0.0,15
HGB_1_197_027,47.557133,7.583276,416.25684185261923,653.5,0.03125,9
HGB_1_197_028,47.557152,7.583218,420.4938213350245,10.0,0.0,21
HGB_1_197_029,47.55719,7.583126,427.12294676474613,26.0,0.0,38
HGB_1_197_032,47.557187,7.582958,439.74771718645275,390.0,0.0,14
HGB_1_197_036,47.557342,7.582647,462.5076348423883,20.0,0.003875968992248062,53
HGB_1_197_037,47.557342,7.582647,462.5076348423883,146.0,0.0,1
HGB_1_197_038,47.557354,7.582599,466.0348792100033,60.5,0.017676767676767676,36
HGB_1_197_039,47.557378,7.582519,472.07742120818,10.0,0.0,8
HGB_1_197_040,47.55739,7.582458,476.64117878004555,2100.0,0.0,10
HGB_1_197_041,47.557419,7.582392,481.6260072501427,11.0,0.0,38
HGB_1_197_042,47.557412,7.582408,480.37768116764926,,,1
HGB_1_197_043,47.557429,7.582384,482.1828651170199,,,1
HGB_1_197_044,47.55744,7.582377,482.7423506155481,3827.0,0.0,1
HGB_1_197_045,47.55746,7.582362,483.8691680074493,6.25,0.0,36
HGB_1_197_046,47.557463,7.582274,490.4599657398351,26.0,0.0,31
HGB_1_197_047,47.557492,7.582204,495.7995494203095,23.0,0.10357142857142856,21
HGB_1_197_048,47.557502,7.582177,497.87749964704375,92.0,0.21428571428571427,10
HGB_1_197_049,47.557512,7.582149,499.9577039786185,125.0,0.13440860215053763,37
HGB_1_197_050,47.557566,7.582101,503.7344865010774,4820.0,0.03571428571428571,20
HGB_1_197_051,47.557592,7.582016,510.2222357959474,1890.0,0.0,29
HGB_1_197_052,47.557622,7.581959,514.6800336386501,86.5,0.009523809523809525,32
HGB_1_197_053,47.557655,7.581883,520.5520541469266,415.0,0.007692307692307693,41
HGB_1_197_054,47.557665,7.581839,523.8983885178177,6160.0,0.14285714285714285,1
HGB_1_197_055,47.557675,7.581796,527.2463531275772,80.0,0.0,1
HGB_1_197_056,47.557675,7.581796,527.2463531275772,25.0,0.19242857142857145,58
HGB_1_197_057,47.557712,7.581719,533.232978434195,23.0,0.008527131782945736,64
HGB_1_197_058,47.557744,7.581638,539.5558735373978,1539.0,0.028125,23
HGB_1_197_059,47.557793,7.581539,547.3509945837293,12000.0,0.0,1
HGB_1_197_060,47.557793,7.581539,547.3509945837293,762.0,0.0,4
HGB_1_197_061,47.557781,7.581564,545.3982128479859,19.0,0.0,37
HGB_1_197_062,47.557206,7.583774,378.28629770654436,18.0,0.14285714285714285,17
HGB_1_197_063,47.557297,7.583408,405.36780163100235,200.0,0.0,13
HGB_1_197_064,47.557329,7.583297,413.61455285078,182.0,0.0,16
HGB_1_197_065,47.557359,7.583177,422.57831561836934,10.0,0.0,27
HGB_1_197_066,47.557383,7.58306,431.35860201884435,4725.0,0.0,15
HGB_1_197_067,47.557436,7.582901,443.29206338390054,6000.0,0.0,12
HGB_1_197_068,47.557499,7.582723,456.73452764468794,75.0,0.016420361247947456,47
HGB_1_197_070,47.557514,7.582657,461.7284910891516,200.0,0.06521739130434782,33
HGB_1_197_071,47.557527,7.582609,465.4320251172084,333.5,0.0625,35
HGB_1_197_072,47.557554,7.582528,471.55618792816784,483.0,0.05,30
HGB_1_197_073,47.557582,7.582442,478.1710666855707,62.5,0.0,37
HGB_1_197_074,47.557575,7.582464,476.5157021656168,307.0,0.0,10
HGB_1_197_075,47.557591,7.582421,479.78318307337764,21.0,0.0,6
HGB_1_197_076,47.55762,7.582358,484.6322250309422,275.0,0.017857142857142856,18
HGB_1_197_078,47.557652,7.582277,490.94376053017925,1073.0,0.0,29
HGB_1_197_079,47.557688,7.5822,496.9507923527004,1261.0,0.0,42
HGB_1_197_080,47.557679,7.582219,495.44640923078737,,,1
HGB_1_197_081,47.557696,7.582181,498.44375429508136,,,1
HGB_1_197_082,47.55772,7.582123,502.9301141581065,50.0,0.17209302325581396,54
HGB_1_197_083,47.557736,7.582084,506.0133784219542,375.0,0.0,1
HGB_1_197_084,47.557751,7.582044,509.101376626148,113.0,0.16666666666666666,15
HGB_1_197_085,47.557782,7.581968,515.1053263462355,32.0,0.008,34
HGB_1_197_086,47.557813,7.581892,521.0596179229835,40.0,0.08516260162601626,53
HGB_1_197_087,47.557842,7.581826,526.287048749037,1753.0,0.03571428571428571,26
HGB_1_197_088,47.557855,7.5818,528.3915280604051,120.5,0.19174170736670737,17
HGB_1_197_089,47.557867,7.581773,530.4987389357892,32.0,0.16075036075036075,43
HGB_1_197_090,47.557891,7.581722,534.6123529823177,60.0,0.07352941176470588,20
HGB_1_197_091,47.557907,7.581685,537.5311050618011,125.0,0.03666666666666667,18
HGB_1_197_092,47.557922,7.581648,540.4538160974298,1201.25,0.0,31
HGB_1_197_093,47.557919,7.581497,551.7716887757139,1000.0,0.0,1
HGB_1_199_006,47.560253,7.586978,343.3453059845762,,,1
HGB_1_199_007,47.560294,7.586998,346.91676807027653,20.0,0.0,8
HGB_1_199_008,47.560525,7.58718,366.02074603841703,1905.0,0.0,8
HGB_1_199_009,47.560468,7.58715,360.78688922087343,473.0,0.0,5
HGB_1_199_010,47.560436,7.587132,357.9124924540825,5790.0,0.0,12
HGB_1_199_011,47.560436,7.587132,357.9124924540825,6.5,0.0,11
HGB_1_199_012,47.560414,7.587121,355.9347920782783,411.0,0.07142857142857142,13
HGB_1_199_013,47.560372,7.587094,352.22992142278196,416.0,0.0,12
HGB_1_199_014,47.560283,7.587065,343.84562107840253,796.5,0.0,6
HGB_1_199_015,47.560283,7.587065,343.84562107840253,330.0,0.0,39
HGB_1_199_016,47.560124,7.587037,328.4240851609133,275.0,0.005681818181818182,45
HGB_1_199_017,47.560566,7.587082,372.79441922445307,4405.0,0.0,23
HGB_1_199_018,47.560445,7.587013,362.027560150517,765.0,0.0,17
HGB_1_199_019,47.56039,7.586983,357.21975117358966,23.0,0.03652210884353741,63
HGB_1_199_020,47.560356,7.586969,354.0873165410469,4000.0,0.038461538461538464,19
HGB_1_199_021,47.560349,7.586945,354.08777266943935,1104.5,0.0,2
HGB_1_199_022,47.560306,7.586954,349.4521657326722,2157.75,0.0,21
HGB_1_199_023,47.560318,7.586958,350.60819885307995,1092.0,0.0,3
HGB_1_199_024,47.560284,7.586933,347.81879414190206,272.75,0.0,4
HGB_1_199_025,47.560154,7.586916,335.2510763965619,183.0,0.0,39
HGB_1_201_005,47.563177,7.5831,770.2551437199284,,,1
HGB_1_201_006,47.563323,7.582903,791.9904197560568,990.0,0.0,4
HGB_1_201_007,47.56381,7.582307,861.9788720907632,7.666666666666666,0.13333333333333333,7
HGB_1_201_008,47.561787,7.584759,572.6251517404141,,,2
HGB_1_201_010,47.561964,7.584436,602.2434996749483,50.0,0.0,2
HGB_1_201_011,47.562094,7.584245,622.3008550513198,41462.0,0.0,4
HGB_1_201_012,47.562094,7.584245,622.3008550513198,300.0,0.0,1
HGB_1_201_013,47.56231,7.583993,652.7549604812991,105.0,0.0,12
HGB_1_201_014,47.562513,7.5837,683.7914871009782,80.0,0.027777777777777776,26
HGB_1_201_015,47.562744,7.583451,715.5207885439096,26100.0,0.0,17
HGB_1_201_016,47.56326,7.582781,791.4119223113249,1890.0,0.0,21
HGB_1_201_025,47.562744,7.583451,715.5207885439096,534.0,0.0,5
HGB_1_203_006,47.558531,7.587766,145.67503192725755,,,1
HGB_1_203_008,47.558647,7.587718,158.6454964583793,1000.0,0.0,53
HGB_1_203_009,47.558601,7.587755,152.82103241093975,3860.0,0.0,18
HGB_1_203_010,47.558557,7.587811,146.45290378666647,62.5,0.0,34
HGB_1_203_011,47.558512,7.587852,140.58088812957814,6932.5,0.03809523809523809,26
HGB_1_203_012,47.558441,7.587925,130.92245785594983,13380.0,0.0,23
HGB_1_203_013,47.558388,7.58796,124.52364541961472,9030.0,0.0,29
HGB_1_203_014,47.558338,7.587998,118.26842768498832,1290.0,0.0,49
HGB_1_203_015,47.558292,7.58803,112.63499134370377,954.0,0.0,36
HGB_1_203_016,47.558626,7.58752,164.75881026174312,17340.0,0.0,24
HGB_1_203_017,47.558583,7.587567,158.86002028312208,11367.541666666666,0.0,16
HGB_1_203_019,47.558575,7.587581,157.48991702705018,2107.083333333333,0.0,2
HGB_1_203_020,47.55855,7.587623,153.38414910820845,8165.0,0.03869047619047619,29
HGB_1_203_022,47.558507,7.587681,146.96202146205943,86.0,0.049689440993788817,30
HGB_1_203_023,47.558453,7.587696,141.38503223145503,18.5,0.007722007722007721,46
HGB_1_203_024,47.558467,7.587719,141.7070118148419,1080.0,0.0,1
HGB_1_203_025,47.558439,7.587669,141.33709004406697,44.0,0.0,1
HGB_1_203_026,47.558409,7.587605,141.65139592126897,2.5,0.06666666666666667,4
HGB_1_203_027,47.558377,7.587795,130.19671397849444,215.0,0.014705882352941176,38
HGB_1_203_029,47.558377,7.587795,130.19671397849444,125.0,0.0,2
HGB_1_203_030,47.558377,7.587795,130.19671397849444,125.0,0.0,2
HGB_1_203_031,47.558295,7.58787,119.54604137476855,12375.0,0.0,29
HGB_1_203_032,47.558245,7.587911,113.18332182760781,205.0,0.007246376811594202,40
HGB_1_204_006,47.558876,7.586828,219.21584059708724,,,1
HGB_1_204_010,47.558747,7.58684,208.20671323884375,46.0,0.0,15
HGB_1_204_011,47.558572,7.587311,169.75243211221112,600.0,0.0,3
HGB_1_204_012,47.558539,7.587202,172.57698913133837,25.0,0.0,35
HGB_1_204_013,47.55854,7.587165,174.6277829563462,,,1
HGB_1_204_014,47.55854,7.587127,176.70097025212647,100.0,0.0,39
HGB_1_204_015,47.558542,7.587045,181.2418158873893,175.0,0.0,14
HGB_1_204_016,47.558542,7.587065,180.09765636153065,323.0,0.0,21
HGB_1_204_017,47.558542,7.587022,182.51039580333014,90.0,0.0,32
HGB_1_204_018,47.558544,7.586954,186.35847124344053,415.0,0.0,20
HGB_1_204_019,47.558558,7.586875,191.8329647659325,80.0,0.0,50
HGB_1_204_021,47.558728,7.586728,212.820884910605,60.125,0.0,1
HGB_1_204_022,47.558629,7.586732,205.2067269212845,150.0,0.0,42
HGB_1_204_023,47.558706,7.586728,211.13321145113287,292.5,0.01,35
HGB_1_204_024,47.558773,7.586727,216.24113905962352,20.0,0.13466666666666666,57
HGB_1_204_025,47.558806,7.586727,218.8397928990212,1920.0,0.0,41
HGB_1_204_027,47.558835,7.586727,221.12423473971592,75.0,0.0,42
HGB_1_204_028,47.558868,7.586732,223.52409187601668,125.0,0.022793263646922184,51
HGB_1_204_029,47.558912,7.586728,227.2657468889605,3240.0,0.0,33
HGB_1_204_030,47.559048,7.586727,238.56991362880615,12000.0,0.0,30
HGB_1_204_031,47.559009,7.586721,235.57710653736018,,,1
HGB_1_204_032,47.558998,7.586535,244.18630389351583,9450.0,0.0,7
HGB_1_204_033,47.559005,7.586627,240.01927299952274,6000.0,0.0,1
HGB_1_204_034,47.558963,7.586724,231.631938893197,12827.25,0.0,44
HGB_1_204_035,47.558725,7.5874,178.9679646551444,23.0,0.017857142857142856,37
HGB_1_204_036,47.558725,7.5874,178.9679646551444,50.0,0.0,2
HGB_1_204_038,47.558725,7.5874,178.9679646551444,7.0,0.0025839793281653744,50
HGB_1_204_039,47.55874,7.587467,177.46218548923366,23.0,0.11111111111111112,36
HGB_1_204_040,47.558725,7.5874,178.9679646551444,5.75,0.035555555555555556,16
HGB_1_204_041,47.558734,7.587427,178.60674506784406,630.75,0.023255813953488372,46
HGB_1_204_043,47.558664,7.587107,187.6786290729424,50.0,0.0,1
HGB_1_204_044,47.558664,7.587107,187.6786290729424,180.0,0.0,1
HGB_1_204_045,47.558659,7.58704,190.69763768050646,39000.0,0.0,17
HGB_1_204_047,47.558673,7.587046,191.48902779523254,460.0,0.0,2
HGB_1_204_048,47.558673,7.587046,191.48902779523254,189.0,0.0,2
HGB_1_204_049,47.558673,7.587046,191.48902779523254,330.0,0.0,2
HGB_1_204_052,47.558708,7.586941,199.75135306976918,2403.0,0.0543859649122807,29
HGB_1_204_053,47.558734,7.586886,204.78599755320406,132.5,0.0375,38
HGB_1_204_054,47.558771,7.586886,207.7344705902339,83.0,0.0,34
HGB_1_204_056,47.558799,7.586888,209.8316256048373,327.25,0.0,39
HGB_1_204_057,47.558826,7.586887,212.13185078556748,79.5,0.0,50
HGB_1_204_058,47.55886,7.586898,214.3502804537413,122.125,0.05198412698412699,39
HGB_1_204_059,47.558901,7.586903,217.54827315043312,15.0,0.0,72
HGB_1_204_060,47.55895,7.586904,221.616521515992,120.0,0.0047619047619047615,84
HGB_1_206_005,47.557553,7.589583,61.474976955116844,100.0,0.0,1
HGB_1_206_006,47.557397,7.589556,57.666812618077884,71.25,0.0,14
HGB_1_206_007,47.557468,7.589529,55.87102077840311,43200.0,0.0,15
HGB_1_206_008,47.557507,7.589632,64.07346758266343,6500.0,0.0,3
HGB_1_207_001,47.553007,7.588753,490.58500067700777,62.5,0.06845238095238095,30
HGB_1_207_003,47.552756,7.588563,518.7534709325174,7.0,0.0,3
HGB_1_207_004,47.552884,7.588687,504.27788412543265,4.5,0.0,4
HGB_1_208_006,47.552341,7.587677,570.8311514765444,3.0,0.0,1
HGB_1_208_007,47.552401,7.587731,563.5859521212896,587.0,0.0,2
HGB_1_208_013,47.552967,7.588388,495.951718264437,8.75,0.0,11
HGB_1_208_020,47.553714,7.588457,412.7146700407377,4800.0,0.0,3
HGB_1_208_021,47.553695,7.588498,414.6703312964298,1428.25,0.0,24
HGB_1_208_023,47.553495,7.588538,436.75578920496554,51.75,0.0,77
HGB_1_208_027,47.553039,7.58833,488.2932865213582,180.0,0.0,7
HGB_1_208_029,47.552826,7.587967,514.4627255994754,202.0,0.0,4
HGB_1_208_030,47.552701,7.58782,529.7199727192277,11.0,0.0,6
HGB_1_208_031,47.552233,7.587585,583.6931111951997,60.0,0.0,29
HGB_1_208_032,47.552155,7.587523,593.0026974071345,30.0,0.0,23
HGB_1_208_033,47.55198,7.587326,614.7540981555483,510.0,0.0,13
HGB_1_209_004,47.553913,7.590214,404.3064487929707,,,1
HGB_1_209_005,47.554073,7.589513,376.0430093460757,62.0,0.0,12
HGB_1_209_006,47.554092,7.589244,371.48821595058627,210.0,0.03571428571428571,9
HGB_1_209_007,47.553897,7.590586,414.3076867878869,10.0,0.03571428571428571,16
HGB_1_209_008,47.55362,7.591892,482.643909346713,25.0,0.0,16
HGB_1_209_009,47.5536,7.591883,484.33339902082594,50.0,0.0,58
HGB_1_209_010,47.553621,7.591684,475.18553744423053,33.0,0.0,8
HGB_1_209_011,47.553635,7.591604,471.06617115539444,28.0,0.0,25
HGB_1_209_012,47.553658,7.591487,464.91582788223167,660.0,0.0,9
HGB_1_209_013,47.553695,7.591334,456.19619288817705,140.0,0.0,1
HGB_1_209_014,47.553978,7.590798,411.38562765259337,45.0,0.0,5
HGB_1_214_007,47.551376,7.588468,672.3623264848804,3202.0,0.0,3
HGB_1_214_010,47.551431,7.588566,666.0526658728219,,,3
HGB_1_214_012,47.552307,7.589816,573.6815100864371,600.0,0.0,2
HGB_1_214_013,47.552272,7.589953,579.0036151579446,560.0,0.12962962962962962,13
HGB_1_214_014,47.552233,7.589748,581.1880288018434,55.0,0.0,48
HGB_1_214_015,47.552245,7.589759,579.887742787981,31.0,0.008333333333333333,27
HGB_1_214_016,47.552258,7.58977,578.5891521965096,122.5,0.017857142857142856,18
HGB_1_214_017,47.552176,7.589683,586.8621063215619,4.25,0.1871212121212121,22
HGB_1_214_018,47.552176,7.589683,586.8621063215619,32.625,0.16666666666666666,2
HGB_1_214_019,47.552122,7.589631,592.4340220274722,463.8333333333333,0.0,2
HGB_1_214_020,47.552196,7.589705,584.7845889556792,400.33333333333337,0.08333333333333333,10
HGB_1_214_021,47.552022,7.589539,602.7594961133622,1.5625,0.0,44
HGB_1_214_022,47.551973,7.589603,608.6130976763945,615.0,0.0,4
HGB_1_214_023,47.552001,7.589523,604.9176464818845,400.0,0.16666666666666666,4
HGB_1_214_024,47.551729,7.58961,635.7182086318884,120.0,0.0,10
HGB_1_214_025,47.551709,7.589557,637.5390285013613,40.0,0.0,9
HGB_1_214_026,47.551689,7.589505,639.3863986264955,1200.0,0.0,12
HGB_1_214_027,47.551659,7.58943,642.3303755113839,510.0,0.0,11
HGB_1_214_028,47.551621,7.589339,646.013266864649,6.0,0.17391304347826086,28
HGB_1_214_029,47.55163,7.589362,645.0851328888854,1.833333333333333,0.16666666666666666,16
HGB_1_214_030,47.55161,7.589307,647.1309893618118,118.0,0.1590909090909091,17
HGB_1_214_032,47.551549,7.589141,653.198608770099,10.833333333333332,0.03571428571428571,26
HGB_1_214_034,47.551536,7.589107,654.5425014655218,100.0,0.0,7
HGB_1_214_035,47.551523,7.589073,655.8968481927197,100.0,0.0,3
HGB_1_214_036,47.551512,7.58903,657.1040844314605,125.0,0.0,27
HGB_1_214_038,47.551457,7.588844,662.9873410443699,600.0,0.05185185185185185,39
HGB_1_214_040,47.551401,7.58869,669.1897397896365,520.0,0.02142857142857143,26
HGB_1_214_041,47.551363,7.58859,673.5721048328375,800.3333333333334,0.0,13
HGB_1_214_043,47.551297,7.588431,681.3019281638334,125.5,0.2524691358024691,31
HGB_1_214_045,47.551273,7.588361,684.1616259995934,8770.25,0.0,9
HGB_1_214_046,47.551231,7.588258,689.2696632772904,,,8
HGB_1_214_047,47.551208,7.588205,691.9731936557214,460.0,0.0,28
HGB_1_214_048,47.551186,7.588153,694.6974999904668,600.0,0.0,2
HGB_1_214_049,47.551161,7.588082,697.9320947608647,35.0,0.0,50
HGB_1_214_050,47.551129,7.587986,702.0484772055376,37.5,0.0625,41
HGB_1_214_051,47.551048,7.587865,711.8090048610436,3.458333333333333,0.24642857142857144,19
HGB_1_214_052,47.55104,7.587814,713.1109333415303,24.0,0.21458333333333335,18
HGB_1_214_053,47.551032,7.587764,714.4319099365753,40.0,0.18229166666666666,18
HGB_1_214_055,47.552496,7.589415,549.3836944443907,3205.0,0.06481481481481481,16
HGB_1_214_056,47.552417,7.589479,558.624283086003,163.0,0.06481481481481481,14
HGB_1_214_058,47.55238,7.589587,563.5252747361993,4805.75,0.0,3
HGB_1_214_059,47.552337,7.589544,567.8936836154481,930.0,0.0,11
HGB_1_214_060,47.552295,7.589501,572.2861129850438,30.0,0.0,13
HGB_1_214_063,47.552236,7.589436,578.3702068656565,290.0,0.0,16
HGB_1_214_065,47.55213,7.589344,589.5803271878501,125.0,0.0,36
HGB_1_214_066,47.552117,7.589328,590.8828315781283,661.0,0.0,7
HGB_1_214_067,47.552077,7.589298,595.224293662188,510.0,0.0,13
HGB_1_214_068,47.552036,7.589267,599.5767126336597,871.25,0.0,4
HGB_1_214_069,47.551941,7.589195,609.841726018892,,,2
HGB_1_214_070,47.551886,7.589128,615.7450970575729,1053.0,0.0,16
HGB_1_214_071,47.551831,7.589061,621.6939976116633,,,1
HGB_1_214_072,47.551792,7.589005,625.9010173181946,609.0,0.0,1
HGB_1_214_073,47.551736,7.588934,631.9764863315476,843.0,0.0,7
HGB_1_214_074,47.551527,7.588458,655.6271880357232,10.0,0.0,19
HGB_1_214_075,47.551668,7.588791,639.4327686766201,1084.0,0.0,1
HGB_1_214_076,47.551361,7.588126,675.4402376447225,17.5,0.0,11
HGB_1_214_079,47.551299,7.58777,684.8566933325986,50.0,0.0,44
HGB_1_214_084,47.551083,7.587709,709.1522534240911,424.0,0.0,5
HGB_1_215_009,47.552486,7.588299,549.7509116768578,4.0,0.0,6
HGB_1_215_010,47.553153,7.588902,474.39067287294273,1500.0,0.0,5
HGB_1_215_011,47.551778,7.58785,631.2726655353415,58.333333333333336,0.0,2
HGB_1_215_012,47.553851,7.589083,397.3986150114361,121.0,0.0,26
HGB_1_215_013,47.553791,7.589077,403.9625174788676,125.0,0.025268817204301075,48
HGB_1_215_014,47.553749,7.589073,408.6364474866711,100.0,0.0,36
HGB_1_215_015,47.553703,7.589074,413.7138658356049,333.75,0.0,32
HGB_1_215_016,47.553645,7.589069,420.17808811468586,12.0,0.0,39
HGB_1_215_017,47.553583,7.589067,427.0602135753618,46.0,0.27931972789115644,39
HGB_1_215_018,47.55352,7.589068,434.1004647919056,125.0,0.0,28
HGB_1_215_019,47.553515,7.589243,435.39256917252214,2.625,0.0,17
HGB_1_215_020,47.55352,7.589068,434.1004647919056,901.5,0.0,3
HGB_1_215_021,47.553423,7.589315,446.0854383328029,132.5,0.0,55
HGB_1_215_022,47.553423,7.589056,444.74281056463917,60.0,0.0,53
HGB_1_215_023,47.553359,7.589043,451.86603444398014,220.0,0.0,25
HGB_1_215_024,47.553299,7.589031,458.4411568726555,1083.0,0.0,19
HGB_1_215_025,47.553237,7.589008,465.2670631689479,12.0,0.0,4
HGB_1_215_026,47.553185,7.588986,471.04846687734516,945.0,0.0,30
HGB_1_215_027,47.553135,7.588971,476.5507812540662,35.0,0.0,41
HGB_1_215_028,47.553077,7.588946,482.9997497603126,17.5,0.053494623655913974,38
HGB_1_215_029,47.553034,7.588927,487.6828408234121,88.5,0.0,29
HGB_1_215_030,47.552987,7.588897,492.9198405635609,41.125,0.0,19
HGB_1_215_031,47.552946,7.588868,497.4350459077835,175.0,0.0,25
HGB_1_215_032,47.552909,7.588841,501.52257510974044,50.0,0.0,46
HGB_1_215_033,47.552869,7.588811,505.9427215241141,300.0,0.0,34
HGB_1_215_035,47.552783,7.588997,515.7778958997792,300.0,0.0,26
HGB_1_215_037,47.552663,7.589026,529.0934580806139,85.95,0.0,19
HGB_1_215_038,47.552712,7.588916,523.4381081648337,100.0,0.0,20
HGB_1_215_039,47.552773,7.588728,516.6646370961221,2000.0,0.0,16
HGB_1_215_040,47.552707,7.588675,524.0364213681196,68.0,0.0,26
HGB_1_215_041,47.552627,7.588601,533.0741421826243,35.0,0.0,39
HGB_1_215_042,47.552459,7.588445,552.0977065696854,337.5,0.0,22
HGB_1_215_043,47.552459,7.588445,552.0977065696854,18.0,0.0,7
HGB_1_215_044,47.552459,7.588445,552.0977065696854,1000.0,0.0,4
HGB_1_215_045,47.552459,7.588445,552.0977065696854,1320.0,0.0,12
HGB_1_215_047,47.552373,7.588354,562.095836591988,1477.0416666666665,0.0,5
HGB_1_215_048,47.552325,7.588407,567.1400523045073,49.0,0.0,16
HGB_1_215_049,47.552278,7.58846,572.2160694252723,10.0,0.0,6
